Hora,DiaDaSemana,Temperatura,Chuva,EventoNaRegiao,EhFeriado,Ocupacao
9,4,23,0,0,0,76
10,4,15,1,0,0,95
11,4,20,0,0,0,86
12,4,22,0,0,0,73
13,4,26,0,0,0,86
14,4,20,0,0,0,81
15,4,20,0,0,0,70
16,4,15,0,0,0,91
17,4,24,0,0,0,84
18,4,18,0,0,0,50
19,4,29,0,0,0,50
20,4,28,0,0,0,37
21,4,23,0,0,0,40
22,4,26,0,0,0,50
23,4,27,0,0,0,31
0,5,25,0,0,0,15
1,5,16,0,0,0,10
2,5,19,0,0,0,5
3,5,20,0,0,0,13
4,5,20,0,0,0,6
5,5,24,0,0,0,11
6,5,16,0,0,0,36
7,5,20,0,0,0,29
8,5,19,0,0,0,89
9,5,25,0,0,0,87
10,5,29,0,0,0,80
11,5,23,0,0,0,75
12,5,25,0,0,0,77
13,5,30,0,0,0,91
14,5,15,0,0,0,89
15,5,27,1,0,0,87
16,5,30,0,0,0,92
17,5,18,0,0,0,85
18,5,23,1,0,0,59
19,5,23,1,0,0,51
20,5,22,1,1,0,96
21,5,24,0,1,0,95
22,5,27,0,1,0,96
23,5,22,0,0,0,42
0,6,27,0,0,0,10
1,6,30,0,0,0,13
2,6,27,0,0,0,15
3,6,19,0,0,0,10
4,6,28,0,0,0,12
5,6,19,0,0,0,6
6,6,23,0,0,0,22
7,6,19,0,0,0,40
8,6,21,1,0,0,89
9,6,17,0,0,0,88
10,6,24,0,0,0,74
11,6,19,0,0,0,71
12,6,27,0,0,0,82
13,6,22,0,0,0,75
14,6,27,0,0,0,79
15,6,18,0,0,0,87
16,6,15,0,0,0,75
17,6,22,0,0,0,77
18,6,19,0,0,0,52
19,6,27,0,0,0,43
20,6,12,1,1,0,95
21,6,19,0,1,0,96
22,6,19,0,0,0,48
23,6,19,0,1,0,99
0,0,26,0,0,0,13
1,0,16,0,0,0,7
2,0,14,1,0,0,24
3,0,18,0,0,0,6
4,0,20,0,0,0,14
5,0,13,1,0,0,22
6,0,25,0,0,0,35
7,0,15,1,0,0,35
8,0,23,0,0,0,82
9,0,20,0,0,0,75
10,0,15,0,0,0,72
11,0,27,0,0,0,93
12,0,20,0,0,0,76
13,0,29,0,0,0,79
14,0,30,0,0,0,71
15,0,22,0,0,0,79
16,0,21,0,0,0,92
17,0,28,0,0,0,79
18,0,16,0,0,0,31
19,0,19,0,0,0,42
20,0,27,1,0,0,71
21,0,15,0,0,0,31
22,0,24,0,0,0,36
23,0,21,0,0,0,60
0,1,30,0,0,0,8
1,1,23,0,0,0,6
2,1,18,0,0,0,11
3,1,16,0,0,0,13
4,1,29,0,0,0,10
5,1,23,0,0,0,12
6,1,30,0,0,0,24
7,1,29,0,0,0,22
8,1,17,0,0,0,80
9,1,20,0,0,0,93
10,1,29,0,0,0,81
11,1,15,0,0,0,93
12,1,16,0,0,0,86
13,1,18,1,0,0,92
14,1,21,0,0,0,91
15,1,21,0,0,0,86
16,1,30,0,0,0,78
17,1,21,0,0,0,92
18,1,29,0,0,0,56
19,1,27,0,0,0,40
20,1,24,1,0,0,75
21,1,26,0,0,0,32
22,1,29,0,0,0,35
23,1,28,0,0,0,35
0,2,28,0,0,0,7
1,2,21,0,0,0,10
2,2,18,0,0,0,14
3,2,25,1,0,0,25
4,2,23,0,0,0,8
5,2,19,0,0,0,9
6,2,22,0,0,0,39
7,2,19,0,0,0,33
8,2,29,0,0,0,85
9,2,27,0,0,0,75
10,2,19,0,0,0,91
11,2,16,0,0,0,70
12,2,12,1,0,0,88
13,2,20,0,0,0,87
14,2,25,0,0,0,89
15,2,16,0,0,0,81
16,2,24,1,0,0,100
17,2,15,0,0,0,93
18,2,21,0,0,0,52
19,2,17,0,0,0,36
20,2,16,0,0,0,31
21,2,15,0,0,0,37
22,2,19,0,0,0,33
23,2,13,1,0,0,68
0,3,28,0,0,0,12
1,3,30,0,0,0,5
2,3,21,0,0,0,10
3,3,22,0,0,0,14
4,3,15,0,0,0,12
5,3,17,1,0,0,23
6,3,24,0,0,0,39
7,3,20,0,0,0,35
8,3,25,0,0,0,75
9,3,21,0,0,0,86
10,3,20,0,0,0,87
11,3,18,0,0,0,72
12,3,30,0,0,0,93
13,3,21,0,0,0,80
14,3,22,1,0,0,97
15,3,15,0,0,0,78
16,3,26,0,0,0,90
17,3,23,1,0,0,91
18,3,22,0,0,0,42
19,3,20,0,0,0,37
20,3,17,1,0,0,59
21,3,13,1,0,0,59
22,3,30,0,0,0,49
23,3,19,0,0,0,38
0,4,28,0,0,0,8
1,4,29,0,0,0,6
2,4,15,0,0,0,7
3,4,18,0,0,0,7
4,4,16,0,0,0,8
5,4,23,1,0,0,22
6,4,15,0,0,0,37
7,4,16,0,0,0,20
8,4,28,0,0,0,72
9,4,27,0,0,0,79
10,4,19,0,0,0,82
11,4,30,0,0,0,77
12,4,20,0,0,0,77
13,4,16,0,0,0,91
14,4,18,0,0,0,79
15,4,25,0,0,0,74
16,4,14,1,0,0,82
17,4,17,0,0,0,72
18,4,26,0,0,0,59
19,4,28,0,0,0,39
20,4,19,0,0,0,33
21,4,24,0,0,0,33
22,4,19,0,0,0,30
23,4,29,0,0,0,58
0,5,21,1,0,1,29
1,5,26,0,0,1,5
2,5,24,0,0,1,9
3,5,19,0,0,1,8
4,5,27,0,0,1,8
5,5,26,0,0,1,14
6,5,18,0,0,1,28
7,5,24,0,0,1,33
8,5,25,1,0,1,100
9,5,20,0,0,1,82
10,5,28,0,0,1,91
11,5,21,0,0,1,86
12,5,18,1,0,1,93
13,5,28,0,0,1,88
14,5,19,1,0,1,100
15,5,21,1,0,1,86
16,5,15,0,0,1,94
17,5,21,0,0,1,78
18,5,15,1,0,1,58
19,5,16,1,0,1,60
20,5,18,0,0,1,52
21,5,21,0,1,1,97
22,5,24,0,0,1,32
23,5,17,0,1,1,99
0,6,29,0,0,0,8
1,6,21,0,0,0,5
2,6,24,0,0,0,10
3,6,20,0,0,0,13
4,6,26,1,0,0,27
5,6,20,0,0,0,9
6,6,25,1,0,0,32
7,6,26,0,0,0,36
8,6,12,1,0,0,83
9,6,16,0,0,0,91
10,6,17,0,0,0,70
11,6,15,0,0,0,88
12,6,21,1,0,0,100
13,6,26,0,0,0,95
14,6,25,0,0,0,93
15,6,27,0,0,0,93
16,6,26,1,0,0,100
17,6,17,0,0,0,87
18,6,15,0,0,0,55
19,6,29,0,0,0,60
20,6,25,0,1,0,95
21,6,22,1,0,0,69
22,6,29,0,0,0,31
23,6,16,0,1,0,98
0,0,19,0,0,0,5
1,0,24,0,0,0,11
2,0,24,0,0,0,9
3,0,19,0,0,0,5
4,0,29,0,0,0,5
5,0,20,0,0,0,7
6,0,16,0,0,0,27
7,0,15,0,0,0,37
8,0,20,0,0,0,90
9,0,15,0,0,0,85
10,0,18,0,0,0,90
11,0,22,1,0,0,82
12,0,21,0,0,0,75
13,0,17,1,0,0,100
14,0,16,1,0,0,90
15,0,21,0,0,0,89
16,0,21,1,0,0,90
17,0,30,0,0,0,85
18,0,20,0,0,0,37
19,0,28,0,0,0,43
20,0,18,0,0,0,50
21,0,16,0,0,0,54
22,0,30,0,0,0,47
23,0,28,0,0,0,39
0,1,12,1,0,0,32
1,1,18,1,0,0,28
2,1,21,0,0,0,14
3,1,16,1,0,0,22
4,1,16,0,0,0,7
5,1,27,0,0,0,5
6,1,18,0,0,0,39
7,1,18,0,0,0,35
8,1,30,0,0,0,70
9,1,29,0,0,0,95
10,1,16,0,0,0,72
11,1,26,0,0,0,91
12,1,22,1,0,0,90
13,1,15,0,0,0,83
14,1,26,0,0,0,94
15,1,20,0,0,0,92
16,1,30,0,0,0,92
17,1,20,0,0,0,78
18,1,24,1,0,0,44
19,1,27,0,0,0,50
20,1,13,1,0,0,65
21,1,20,0,0,0,51
22,1,29,0,0,0,56
23,1,27,0,0,0,52
0,2,22,0,0,0,5
1,2,25,0,0,0,11
2,2,29,0,0,0,13
3,2,15,0,0,0,8
4,2,30,0,0,0,7
5,2,20,0,0,0,10
6,2,29,0,0,0,22
7,2,20,0,0,0,20
8,2,29,0,0,0,90
9,2,27,0,0,0,82
10,2,28,0,0,0,78
11,2,17,0,0,0,81
12,2,18,0,0,0,89
13,2,30,0,0,0,86
14,2,24,0,0,0,77
15,2,24,0,0,0,94
16,2,16,0,0,0,81
17,2,12,1,0,0,90
18,2,25,0,0,0,48
19,2,21,0,0,0,54
20,2,18,0,0,0,57
21,2,17,1,0,0,61
22,2,20,0,0,0,51
23,2,30,0,0,0,33
0,3,16,1,0,0,23
1,3,15,0,0,0,8
2,3,24,1,0,0,22
3,3,17,0,0,0,15
4,3,24,0,0,0,11
5,3,18,0,0,0,8
6,3,22,0,0,0,40
7,3,23,0,0,0,30
8,3,25,1,0,0,100
9,3,30,0,0,0,81
10,3,20,1,0,0,100
11,3,13,1,0,0,89
12,3,24,0,0,0,93
13,3,18,0,0,0,93
14,3,17,0,0,0,73
15,3,18,0,0,0,71
16,3,30,0,0,0,71
17,3,21,0,0,0,70
18,3,23,0,0,0,59
19,3,21,0,0,0,42
20,3,23,0,0,0,58
21,3,23,0,0,0,38
22,3,25,0,0,0,30
23,3,23,0,0,0,49
0,4,17,1,0,0,18
1,4,29,0,0,0,14
2,4,19,0,0,0,10
3,4,19,0,0,0,10
4,4,27,0,0,0,12
5,4,22,1,0,0,24
6,4,24,0,0,0,30
7,4,15,0,0,0,27
8,4,20,0,0,0,90
9,4,24,0,0,0,72
10,4,24,0,0,0,80
11,4,23,0,0,0,92
12,4,22,0,0,0,79
13,4,14,1,0,0,100
14,4,26,0,0,0,88
15,4,16,0,0,0,70
16,4,17,0,0,0,74
17,4,21,1,0,0,94
18,4,19,0,0,0,43
19,4,28,0,0,0,54
20,4,27,1,0,0,55
21,4,15,0,0,0,48
22,4,12,1,0,0,64
23,4,15,0,0,0,33
0,5,25,1,0,0,24
1,5,17,1,0,0,17
2,5,19,0,0,0,7
3,5,20,1,0,0,24
4,5,18,0,0,0,7
5,5,20,0,0,0,12
6,5,17,0,0,0,27
7,5,20,0,0,0,30
8,5,27,0,0,0,78
9,5,29,0,0,0,83
10,5,22,0,0,0,94
11,5,17,0,0,0,93
12,5,27,0,0,0,76
13,5,16,0,0,0,90
14,5,26,0,0,0,79
15,5,24,0,0,0,79
16,5,18,1,0,0,100
17,5,27,0,0,0,72
18,5,22,1,0,0,62
19,5,19,1,1,0,99
20,5,28,0,1,0,97
21,5,20,0,0,0,37
22,5,25,0,0,0,56
23,5,18,0,0,0,30
0,6,28,0,0,0,15
1,6,18,0,0,0,6
2,6,22,0,0,0,14
3,6,21,0,0,0,9
4,6,20,1,0,0,24
5,6,24,0,0,0,7
6,6,22,0,0,0,36
7,6,26,0,0,0,37
8,6,25,1,0,0,100
9,6,27,0,0,0,75
10,6,26,0,0,0,76
11,6,16,0,0,0,86
12,6,27,0,0,0,93
13,6,19,1,0,0,100
14,6,24,0,0,0,74
15,6,27,1,0,0,91
16,6,22,0,0,0,81
17,6,27,0,0,0,81
18,6,15,0,0,0,44
19,6,22,0,1,0,96
20,6,23,0,0,0,56
21,6,26,0,0,0,50
22,6,25,0,0,0,50
23,6,16,0,0,0,54
0,0,23,0,0,0,11
1,0,29,0,0,0,8
2,0,16,0,0,0,8
3,0,23,0,0,0,10
4,0,15,0,0,0,8
5,0,29,0,0,0,10
6,0,28,0,0,0,24
7,0,29,0,0,0,25
8,0,28,0,0,0,80
9,0,14,1,0,0,91
10,0,28,0,0,0,79
11,0,21,0,0,0,83
12,0,22,0,0,0,89
13,0,30,0,0,0,82
14,0,18,0,0,0,95
15,0,12,1,0,0,92
16,0,22,0,0,0,80
17,0,15,1,0,0,89
18,0,24,0,0,0,50
19,0,25,0,0,0,31
20,0,27,0,0,0,45
21,0,29,0,0,0,59
22,0,18,1,0,0,58
23,0,16,0,0,0,57
0,1,18,1,0,0,24
1,1,21,0,0,0,9
2,1,20,0,0,0,9
3,1,15,1,0,0,21
4,1,26,0,0,0,13
5,1,18,0,0,0,10
6,1,16,0,0,0,24
7,1,16,1,0,0,52
8,1,15,1,0,0,89
9,1,16,0,0,0,94
10,1,28,0,0,0,73
11,1,18,0,0,0,95
12,1,27,0,0,0,81
13,1,29,0,0,0,95
14,1,17,0,0,0,80
15,1,19,1,0,0,97
16,1,16,0,0,0,76
17,1,30,0,0,0,95
18,1,26,0,0,0,47
19,1,17,0,0,0,59
20,1,23,0,0,0,37
21,1,18,1,0,0,74
22,1,21,0,0,0,43
23,1,29,0,0,0,43
0,2,21,1,0,0,29
1,2,16,0,0,0,8
2,2,25,0,0,0,15
3,2,24,0,0,0,11
4,2,19,0,0,0,14
5,2,23,0,0,0,13
6,2,27,0,0,0,39
7,2,28,0,0,0,36
8,2,19,1,0,0,89
9,2,28,0,0,0,84
10,2,26,0,0,0,75
11,2,16,0,0,0,87
12,2,19,0,0,0,78
13,2,28,0,0,0,77
14,2,28,0,0,0,81
15,2,24,0,0,0,70
16,2,26,0,0,0,94
17,2,15,0,0,0,75
18,2,26,0,0,0,37
19,2,27,0,0,0,60
20,2,23,0,0,0,57
21,2,25,0,0,0,53
22,2,20,0,0,0,59
23,2,19,0,0,0,60
0,3,19,0,0,0,10
1,3,19,0,0,0,13
2,3,18,0,0,0,6
3,3,29,0,0,0,7
4,3,20,1,0,0,34
5,3,19,1,0,0,24
6,3,19,1,0,0,50
7,3,23,0,0,0,40
8,3,25,0,0,0,75
9,3,27,1,0,0,90
10,3,27,0,0,0,72
11,3,13,1,0,0,100
12,3,17,0,0,0,73
13,3,20,1,0,0,100
14,3,16,0,0,0,89
15,3,21,0,0,0,95
16,3,17,0,0,0,95
17,3,18,0,0,0,95
18,3,16,0,0,0,53
19,3,23,0,0,0,56
20,3,14,1,0,0,50
21,3,29,0,0,0,35
22,3,15,1,0,0,50
23,3,15,0,0,0,30
0,4,29,0,0,0,15
1,4,23,0,0,0,7
2,4,26,0,0,0,10
3,4,30,0,0,0,5
4,4,18,0,0,0,11
5,4,25,1,0,0,30
6,4,23,1,0,0,36
7,4,23,1,0,0,52
8,4,22,0,0,0,92
9,4,29,0,0,0,92
10,4,28,0,0,0,87
11,4,27,0,0,0,93
12,4,29,0,0,0,77
13,4,18,0,0,0,94
14,4,21,0,0,0,79
15,4,23,1,0,0,100
16,4,19,0,0,0,74
17,4,16,1,0,0,88
18,4,29,0,0,0,48
19,4,16,0,0,0,57
20,4,21,0,0,0,52
21,4,22,0,0,0,55
22,4,24,0,0,0,45
23,4,23,0,0,0,48
0,5,15,0,0,0,12
1,5,12,1,0,0,27
2,5,21,0,0,0,10
3,5,22,1,0,0,27
4,5,25,0,0,0,9
5,5,21,1,0,0,33
6,5,26,0,0,0,37
7,5,15,1,0,0,40
8,5,16,1,0,0,100
9,5,25,0,0,0,71
10,5,28,0,0,0,71
11,5,23,0,0,0,70
12,5,15,0,0,0,85
13,5,30,0,0,0,76
14,5,16,0,0,0,75
15,5,15,0,0,0,73
16,5,23,0,0,0,78
17,5,25,0,0,0,89
18,5,19,0,0,0,50
19,5,17,1,1,0,99
20,5,19,0,1,0,95
21,5,23,1,0,0,56
22,5,19,0,0,0,31
23,5,16,0,0,0,56
0,6,30,0,0,0,9
1,6,23,1,0,0,19
2,6,29,0,0,0,12
3,6,29,0,0,0,13
4,6,16,0,0,0,6
5,6,30,0,0,0,8
6,6,14,1,0,0,41
7,6,25,0,0,0,25
8,6,24,0,0,0,91
9,6,27,0,0,0,87
10,6,29,0,0,0,93
11,6,20,0,0,0,84
12,6,25,1,0,0,100
13,6,18,0,0,0,91
14,6,17,1,0,0,91
15,6,30,0,0,0,73
16,6,16,0,0,0,83
17,6,28,0,0,0,90
18,6,20,1,0,0,72
19,6,16,1,1,0,99
20,6,25,0,1,0,95
21,6,23,1,0,0,48
22,6,27,0,0,0,45
23,6,23,0,0,0,49
0,0,23,0,0,0,11
1,0,15,0,0,0,13
2,0,16,1,0,0,19
3,0,26,0,0,0,12
4,0,15,0,0,0,14
5,0,27,0,0,0,5
6,0,18,1,0,0,32
7,0,20,0,0,0,36
8,0,25,1,0,0,100
9,0,30,0,0,0,87
10,0,16,0,0,0,86
11,0,30,0,0,0,83
12,0,30,0,0,0,78
13,0,22,0,0,0,75
14,0,23,0,0,0,92
15,0,18,0,0,0,85
16,0,30,0,0,0,80
17,0,20,1,0,0,97
18,0,25,0,0,0,56
19,0,21,0,0,0,35
20,0,27,0,0,0,50
21,0,12,1,0,0,59
22,0,26,0,0,0,49
23,0,14,1,0,0,72
0,1,20,0,0,0,14
1,1,23,0,0,0,8
2,1,26,0,0,0,5
3,1,18,0,0,0,13
4,1,17,0,0,0,8
5,1,27,0,0,0,11
6,1,16,1,0,0,48
7,1,15,0,0,0,31
8,1,22,0,0,0,89
9,1,19,0,0,0,93
10,1,19,0,0,0,92
11,1,17,0,0,0,78
12,1,20,1,0,0,99
13,1,29,0,0,0,89
14,1,15,0,0,0,95
15,1,13,1,0,0,100
16,1,27,0,0,0,86
17,1,22,0,0,0,70
18,1,13,1,0,0,54
19,1,30,0,0,0,48
20,1,29,0,0,0,33
21,1,19,1,0,0,56
22,1,27,1,0,0,45
23,1,24,1,0,0,55
0,2,27,0,0,0,7
1,2,27,0,0,0,5
2,2,22,0,0,0,9
3,2,24,0,0,0,15
4,2,29,0,0,0,15
5,2,17,0,0,0,9
6,2,21,0,0,0,31
7,2,30,0,0,0,31
8,2,27,1,0,0,90
9,2,19,0,0,0,95
10,2,18,0,0,0,76
11,2,25,0,0,0,91
12,2,20,0,0,0,70
13,2,22,0,0,0,95
14,2,30,0,0,0,75
15,2,17,0,0,0,90
16,2,27,0,0,0,95
17,2,15,0,0,0,86
18,2,19,0,0,0,45
19,2,22,0,0,0,46
20,2,19,0,0,0,30
21,2,28,0,0,0,52
22,2,22,0,0,0,48
23,2,20,1,0,0,55
0,3,29,0,0,0,10
1,3,14,1,0,0,26
2,3,24,0,0,0,8
3,3,18,0,0,0,12
4,3,28,0,0,0,15
5,3,19,1,0,0,26
6,3,28,0,0,0,38
7,3,22,0,0,0,27
8,3,25,0,0,0,71
9,3,28,0,0,0,77
10,3,22,1,0,0,84
11,3,30,0,0,0,77
12,3,21,0,0,0,75
13,3,19,0,0,0,88
14,3,27,0,0,0,88
15,3,25,0,0,0,79
16,3,25,0,0,0,89
17,3,21,0,0,0,83
18,3,12,1,0,0,46
19,3,22,0,0,0,37
20,3,17,0,0,0,60
21,3,20,0,0,0,38
22,3,23,1,0,0,54
23,3,18,0,0,0,60
0,4,29,0,0,0,12
1,4,20,1,0,0,21
2,4,16,1,0,0,28
3,4,25,0,0,0,11
4,4,16,0,0,0,11
5,4,21,1,0,0,24
6,4,29,0,0,0,21
7,4,28,0,0,0,38
8,4,29,0,0,0,72
9,4,17,0,0,0,71
10,4,30,0,0,0,75
11,4,15,0,0,0,78
12,4,21,0,0,0,89
13,4,30,0,0,0,70
14,4,21,0,0,0,85
15,4,19,1,0,0,89
16,4,25,0,0,0,87
17,4,30,0,0,0,89
18,4,28,0,0,0,39
19,4,18,1,0,0,75
20,4,22,0,0,0,30
21,4,23,0,0,0,49
22,4,30,0,0,0,45
23,4,25,1,0,0,50
0,5,21,0,0,0,11
1,5,27,1,0,0,26
2,5,18,0,0,0,12
3,5,22,0,0,0,14
4,5,16,0,0,0,9
5,5,23,1,0,0,18
6,5,20,1,0,0,45
7,5,21,0,0,0,31
8,5,21,1,0,0,100
9,5,18,1,0,0,100
10,5,21,0,0,0,94
11,5,24,0,0,0,95
12,5,28,0,0,0,75
13,5,16,1,0,0,100
14,5,20,1,0,0,97
15,5,21,0,0,0,83
16,5,26,1,0,0,97
17,5,22,0,0,0,82
18,5,24,0,0,0,39
19,5,19,0,1,0,99
20,5,23,0,1,0,98
21,5,19,0,0,0,60
22,5,17,0,1,0,96
23,5,17,0,0,0,35
0,6,27,0,0,0,11
1,6,18,0,0,0,13
2,6,25,0,0,0,6
3,6,23,0,0,0,15
4,6,12,1,0,0,27
5,6,23,0,0,0,6
6,6,22,0,0,0,26
7,6,29,0,0,0,31
8,6,15,1,0,0,96
9,6,26,0,0,0,94
10,6,26,0,0,0,79
11,6,25,0,0,0,92
12,6,29,0,0,0,80
13,6,29,0,0,0,72
14,6,23,1,0,0,86
15,6,20,0,0,0,87
16,6,19,0,0,0,73
17,6,17,0,0,0,89
18,6,16,0,0,0,51
19,6,25,0,1,0,99
20,6,15,0,0,0,49
21,6,13,1,0,0,51
22,6,19,0,1,0,98
23,6,22,0,0,0,34
0,0,24,0,0,0,7
1,0,27,1,0,0,29
2,0,22,0,0,0,15
3,0,29,0,0,0,10
4,0,20,0,0,0,8
5,0,17,0,0,0,10
6,0,25,0,0,0,24
7,0,24,0,0,0,21
8,0,22,0,0,0,80
9,0,22,0,0,0,93
10,0,19,0,0,0,73
11,0,25,0,0,0,77
12,0,14,1,0,0,100
13,0,21,0,0,0,76
14,0,14,1,0,0,94
15,0,27,0,0,0,82
16,0,22,0,0,0,90
17,0,23,1,0,0,92
18,0,23,0,0,0,49
19,0,25,0,0,0,47
20,0,18,0,0,0,47
21,0,19,0,0,0,48
22,0,12,1,0,0,47
23,0,16,0,0,0,31
0,1,13,1,0,0,25
1,1,27,0,0,0,12
2,1,24,0,0,0,11
3,1,15,0,0,0,13
4,1,16,0,0,0,7
5,1,18,0,0,0,13
6,1,22,0,0,0,39
7,1,29,0,0,0,21
8,1,29,0,0,0,71
9,1,28,0,0,0,71
10,1,19,1,0,0,99
11,1,16,0,0,0,76
12,1,26,0,0,0,73
13,1,25,1,0,0,100
14,1,18,0,0,0,84
15,1,17,0,0,0,86
16,1,17,0,0,0,92
17,1,25,0,0,0,71
18,1,20,0,0,0,59
19,1,18,1,0,0,53
20,1,16,0,0,0,34
21,1,14,1,0,0,51
22,1,27,0,0,0,53
23,1,17,1,0,0,50
0,2,23,0,0,0,7
1,2,16,0,0,0,11
2,2,16,0,0,0,10
3,2,18,0,0,0,6
4,2,16,0,0,0,6
5,2,23,0,0,0,13
6,2,28,0,0,0,21
7,2,17,0,0,0,22
8,2,28,0,0,0,81
9,2,26,0,0,0,75
10,2,21,0,0,0,81
11,2,15,0,0,0,95
12,2,18,0,0,0,89
13,2,29,0,0,0,81
14,2,27,0,0,0,73
15,2,13,1,0,0,100
16,2,22,0,0,0,95
17,2,26,0,0,0,92
18,2,20,0,0,0,40
19,2,27,0,0,0,34
20,2,27,1,0,0,44
21,2,28,0,0,0,43
22,2,19,0,0,0,44
23,2,20,0,0,0,48
0,3,24,1,0,0,31
1,3,28,0,0,0,6
2,3,29,0,0,0,7
3,3,28,0,0,0,9
4,3,23,0,0,0,12
5,3,15,0,0,0,14
6,3,15,0,0,0,20
7,3,30,0,0,0,34
8,3,30,0,0,0,83
9,3,28,0,0,0,88
10,3,22,0,0,0,75
11,3,26,0,0,0,83
12,3,26,1,0,0,90
13,3,16,1,0,0,95
14,3,23,0,0,0,80
15,3,22,1,0,0,100
16,3,16,0,0,0,80
17,3,19,0,0,0,78
18,3,16,0,0,0,37
19,3,20,0,0,0,33
20,3,28,0,0,0,39
21,3,25,1,0,0,63
22,3,26,0,0,0,57
23,3,25,0,0,0,55
0,4,15,0,0,0,11
1,4,23,0,0,0,5
2,4,16,0,0,0,12
3,4,15,0,0,0,10
4,4,15,0,0,0,8
5,4,16,1,0,0,25
6,4,15,0,0,0,29
7,4,28,0,0,0,28
8,4,27,0,0,0,80
9,4,26,0,0,0,88
10,4,16,1,0,0,100
11,4,25,1,0,0,98
12,4,13,1,0,0,96
13,4,15,0,0,0,76
14,4,19,1,0,0,95
15,4,20,0,0,0,89
16,4,18,0,0,0,87
17,4,25,0,0,0,71
18,4,24,0,0,0,60
19,4,19,0,0,0,51
20,4,28,0,0,0,46
21,4,16,0,0,0,46
22,4,17,1,0,0,77
23,4,15,0,0,0,48
0,5,18,0,0,0,10
1,5,21,0,0,0,9
2,5,23,0,0,0,7
3,5,26,0,0,0,6
4,5,14,1,0,0,24
5,5,24,0,0,0,15
6,5,19,0,0,0,26
7,5,15,0,0,0,36
8,5,17,0,0,0,86
9,5,28,0,0,0,91
10,5,22,0,0,0,82
11,5,22,0,0,0,71
12,5,18,0,0,0,78
13,5,25,0,0,0,93
14,5,24,0,0,0,79
15,5,24,0,0,0,76
16,5,19,0,0,0,84
17,5,24,0,0,0,94
18,5,20,0,0,0,39
19,5,15,1,1,0,99
20,5,19,0,1,0,97
21,5,14,1,0,0,54
22,5,17,0,0,0,44
23,5,26,1,0,0,54
0,6,19,0,0,0,5
1,6,26,0,0,0,9
2,6,21,0,0,0,8
3,6,20,0,0,0,7
4,6,30,0,0,0,11
5,6,29,0,0,0,8
6,6,23,0,0,0,26
7,6,30,0,0,0,30
8,6,29,0,0,0,93
9,6,24,1,0,0,100
10,6,17,0,0,0,80
11,6,18,0,0,0,75
12,6,21,0,0,0,85
13,6,25,0,0,0,87
14,6,27,0,0,0,87
15,6,21,0,0,0,70
16,6,20,0,0,0,78
17,6,17,0,0,0,86
18,6,29,0,0,0,45
19,6,25,0,0,0,59
20,6,16,0,0,0,30
21,6,22,0,0,0,50
22,6,22,0,0,0,30
23,6,22,0,0,0,40
0,0,21,0,0,0,8
1,0,27,0,0,0,15
2,0,14,1,0,0,20
3,0,15,0,0,0,15
4,0,27,0,0,0,14
5,0,23,0,0,0,6
6,0,21,0,0,0,25
7,0,19,1,0,0,36
8,0,28,0,0,0,74
9,0,26,0,0,0,80
10,0,17,1,0,0,100
11,0,24,0,0,0,71
12,0,15,0,0,0,70
13,0,29,0,0,0,80
14,0,26,0,0,0,94
15,0,16,0,0,0,71
16,0,30,0,0,0,88
17,0,29,0,0,0,76
18,0,20,0,0,0,36
19,0,25,1,0,0,50
20,0,29,0,0,0,39
21,0,30,0,0,0,34
22,0,20,0,0,0,46
23,0,22,0,0,0,60
0,1,19,0,0,0,13
1,1,17,1,0,0,30
2,1,20,0,0,0,10
3,1,29,0,0,0,11
4,1,23,0,0,0,5
5,1,13,1,0,0,22
6,1,28,0,0,0,23
7,1,25,0,0,0,37
8,1,27,0,0,0,92
9,1,18,0,0,0,80
10,1,15,1,0,0,100
11,1,20,0,0,0,84
12,1,16,0,0,0,83
13,1,27,1,0,0,100
14,1,26,0,0,0,78
15,1,21,1,0,0,100
16,1,24,0,0,0,91
17,1,20,0,0,0,93
18,1,16,0,0,0,55
19,1,30,0,0,0,49
20,1,22,1,0,0,68
21,1,30,0,0,0,37
22,1,23,0,0,0,59
23,1,28,0,0,0,46
0,2,17,0,0,0,12
1,2,14,1,0,0,24
2,2,22,1,0,0,29
3,2,20,1,0,0,28
4,2,25,0,0,0,7
5,2,15,1,0,0,29
6,2,26,1,0,0,47
7,2,25,0,0,0,20
8,2,23,0,0,0,74
9,2,13,1,0,0,100
10,2,17,1,0,0,100
11,2,23,0,0,0,86
12,2,30,0,0,0,82
13,2,26,0,0,0,93
14,2,28,0,0,0,79
15,2,21,0,0,0,74
16,2,19,0,0,0,80
17,2,20,1,0,0,90
18,2,29,0,0,0,37
19,2,30,0,0,0,52
20,2,21,0,0,0,48
21,2,21,0,0,0,55
22,2,18,0,0,0,60
23,2,27,0,0,0,51
0,3,22,1,0,0,26
1,3,18,0,0,0,7
2,3,25,0,0,0,10
3,3,20,0,0,0,7
4,3,26,1,0,0,27
5,3,23,0,0,0,14
6,3,18,0,0,0,33
7,3,27,0,0,0,37
8,3,17,1,0,0,100
9,3,14,1,0,0,98
10,3,13,1,0,0,100
11,3,17,0,0,0,91
12,3,15,0,0,0,72
13,3,27,0,0,0,94
14,3,19,0,0,0,87
15,3,25,0,0,0,91
16,3,28,0,0,0,78
17,3,20,0,0,0,78
18,3,20,0,0,0,54
19,3,28,0,0,0,30
20,3,29,0,0,0,50
